,Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status
1114,4/15/2021,11:30:00 AM,0,81.3,0,90.441,153.55,114.79,78.14,1,NA
1115,4/15/2021,11:40:00 AM,0,52.6,0,118.467,200.61,145.37,101.44,0.9,NA
1116,4/15/2021,11:50:00 AM,0,79.9,0,88.054,153.05,116.33,80.21,1,NA
1117,4/15/2021,12:00:00 PM,0,65.6,0,60.234,102.36,87.67,57.98,1,NA
1118,4/15/2021,12:10:00 PM,0,53.3,0,81.759,149.06,105.04,75.24,0.9,NA
1119,4/15/2021,12:20:00 PM,0,65.6,0,41.5,76.13,55.42,39.06,0.9,NA
1120,4/15/2021,12:30:00 PM,0,399.4,0,36.986,66.923,49.427,34.205,1,NA
1121,4/15/2021,12:40:00 PM,0,82.9,0,44.535,80.91,62.51,42.9,1,NA
1122,4/15/2021,12:50:00 PM,0,97.1,0,32.908,60.93,44.36,31.27,1,NA
1123,4/15/2021,1:00:00 PM,0,297.8,0,22.238,43.14,29.571,21.174,1,NA
1124,4/15/2021,1:10:00 PM,0,139.7,0,10.217,22.777,12.178,9.471,1,NA
1125,4/15/2021,1:20:00 PM,0,89.6,0,18.442,39.31,23.32,17.48,1,NA
1126,4/15/2021,1:30:00 PM,0,104.5,0,14.594,32.24,17.982,13.842,1,NA
1127,4/15/2021,1:40:00 PM,0,382.5,0,27.81,47.52,41.408,26.936,1,NA
1128,4/15/2021,1:50:00 PM,0,591.3,0,95.945,167.4,140.4,92.24,1,NA
1129,4/15/2021,2:00:00 PM,0,92.4,0,95.809,167.65,152.53,90.58,1,NA
1130,4/15/2021,2:10:00 PM,0,83.7,0,224.619,355.9,374.4,216.2,0.7,NA
1131,4/15/2021,2:20:00 PM,0,81.2,0,159.943,274.9,244.7,158.24,0.7,NA
1132,4/15/2021,2:30:00 PM,0,86.3,0,179.057,305.9,277.5,178.8,1,NA
1133,4/15/2021,2:40:00 PM,0,188.4,0,169.487,301,265.73,180.07,1,NA
1134,4/15/2021,2:50:00 PM,0,227.1,0,166.227,245.75,301.12,175.961,1,NA
1135,4/15/2021,3:00:00 PM,0,98.8,0,201.008,278.1,383,209.2,0.9,NA
1136,4/15/2021,3:10:00 PM,0,23,0,102.919,192.6,153.7,104.07,0.3,NA
1137,4/15/2021,3:20:00 PM,0,385.4,0,335.171,610.87,449.73,309.07,1,NA
1138,4/15/2021,3:30:00 PM,0,150.9,0,96.595,175,137.47,95.56,1,NA
1139,4/15/2021,3:40:00 PM,0,98,0,93.302,187,125,91.81,1,NA
1140,4/15/2021,3:50:00 PM,0,162.4,0,88.327,161,107.06,77.99,1,NA
1141,4/15/2021,4:00:00 PM,0,106.6,0,63.204,137.9,83.7,64.74,1,NA
1142,4/15/2021,4:10:00 PM,0,275,0,386.814,707.8,552.42,373.81,1,NA
1143,4/15/2021,4:20:00 PM,0,233.3,0,1140.857,1587.19,1497.98,966.28,1,NA
1144,4/15/2021,4:30:00 PM,0,285.6,0,254.574,402.88,369.68,243.322,1,NA
1145,4/15/2021,4:40:00 PM,0,263.1,0,105.342,185.126,140.131,97.441,1,NA
1146,4/15/2021,4:50:00 PM,0,267.4,0,13.825,25.272,18.277,12.7246,1,NA
1147,4/15/2021,5:00:00 PM,0,84.8,0,4.749,10.732,4.694,4.05,1,NA
1148,4/15/2021,5:10:00 PM,0,126.3,0,10.198,25.098,14.1706,11.0502,1,NA
1149,4/15/2021,5:20:00 PM,0,63.3,0,26.914,72.75,35.81,28.916,0.8,NA
1150,4/15/2021,5:30:00 PM,0,73.3,0,34.331,82,47.09,36.55,1,NA
1151,4/15/2021,5:40:00 PM,0,145.6,0,21.026,43.465,28.973,21.431,1,NA
1152,4/15/2021,5:50:00 PM,0,197.3,0,20.878,43.119,28.675,20.966,0.7,NA
1153,4/15/2021,6:00:00 PM,0,320.9,0,9.926,5.832,9.02,3.6886,1,NA
1154,4/15/2021,6:10:00 PM,0,296.8,0,9.068,4.654,9.058,3.31,1,NA
1155,4/15/2021,6:20:00 PM,0,154.4,0,102.507,42.821,30.023,20.713,0.9,NA
1156,4/15/2021,6:30:00 PM,0,74.3,0,50.325,173.3,219.65,102.96,1,NA
1157,4/15/2021,6:40:00 PM,0,67.9,0,8.086,23.4,39.89,13.993,0.9,NA
1158,4/15/2021,6:50:00 PM,0,70.3,0,70.742,17.448,18.646,9.452,1,NA
1159,4/15/2021,7:00:00 PM,0,80.1,0,51.324,20.067,20.765,9.928,1,NA
1160,4/15/2021,7:10:00 PM,0,239.9,0,19.417,36.06,32.88,20.91,1,NA
1161,4/15/2021,7:20:00 PM,0,122.5,0,12.788,37.09,25.39,15.336,0.9,NA
1162,4/15/2021,7:30:00 PM,0,104.6,0,8.842,26.017,11.799,9.46,1,NA
1163,4/15/2021,7:40:00 PM,0,230.4,0,6.27,27.2,7.621,6.33,1,NA
1164,4/15/2021,7:50:00 PM,0,144.6,0,3.522,19.15,4.194,2.2786,1,NA
1165,4/15/2021,8:00:00 PM,0,273.8,0,10.461,33.53,10.095,7.757,1,NA
1166,4/15/2021,8:10:00 PM,0,199.5,0,2.399,6.8311,2.9642,1.98388,1,NA
1167,4/15/2021,8:20:00 PM,0,69.6,0,0.116,0.2216,0.1398,0.07722,0.8,NA
1168,4/15/2021,8:30:00 PM,0,318.7,0,57.36,4.538,7.84,3.48,1,NA
1169,4/15/2021,8:40:00 PM,0,279.5,0,1.844,8.2379,10.2251,4.64534,1,NA
1170,4/15/2021,8:50:00 PM,0,200.2,0,1.001,1.8717,1.0436,20.13534,1,NA
1171,4/15/2021,9:00:00 PM,0,103,0,0,0.4454,0.04722,0,0.9,NA
1172,4/15/2021,9:10:00 PM,0,79.8,0,0,0.5063,0.0593,0,0.8,NA
1173,4/15/2021,9:20:00 PM,0,113.7,0,1.326,7.4078,7.39768,7.3484,0.9,NA
1174,4/15/2021,9:30:00 PM,0,44.3,0,1.448,1.7029,1.4159,0.4572,0.7,NA
1175,4/15/2021,9:40:00 PM,0,101.2,0,0.022,0.3547,0.03514,0.00934,1,NA
1176,4/15/2021,9:50:00 PM,0,252.1,0,0.979,0.5796,0.10044,0.123,1,NA
1177,4/15/2021,10:00:00 PM,0,224.1,0,2.181,1.9258,1.5042,0.813,0.9,NA
1178,4/15/2021,10:10:00 PM,0,99.3,0,3.558,2.7889,2.1002,1.1672,1,NA
1179,4/15/2021,10:20:00 PM,0,225.4,0,1.869,2.503,1.1641,1.15672,1,NA
1180,4/15/2021,10:30:00 PM,0,15.4,0,6.517,8.259,3.6605,2.845,0.2,NA
1181,4/15/2021,10:40:00 PM,0,194.3,0,1.167,1.0741,0.39212,0.25876,1,NA
1182,4/15/2021,10:50:00 PM,0,339.7,0,2.363,7.1339,2.85964,1.9872,1,NA
1183,4/15/2021,11:00:00 PM,0,1324.2,0,0.592,0.9688,2.1046,0.4772,1,NA
1184,4/15/2021,11:10:00 PM,0,687.6,0,21.778,9.6717,14.9801,7.4001,1,NA
1185,4/15/2021,11:20:00 PM,0,539.4,0,0.165,0.9785,2.8726,20.0122,1,NA
1186,4/15/2021,11:30:00 PM,0,124.2,0,0.072,0.6974,1.9727,0.05854,0.9,NA
1187,4/15/2021,11:40:00 PM,0,105.4,0,0.05,0.0598,0.0816,0.0492,0.7,NA
1188,4/15/2021,11:50:00 PM,0,627,0,1.226,4.8378,3.888,6.57,1,NA
1189,4/16/2021,12:00:00 AM,0,149.6,0,0,30.6809,89.82,119.34,1,NA
1190,4/16/2021,12:10:00 AM,0,91.7,0,0,0,0,0,1,NA
1191,4/16/2021,12:20:00 AM,0,48.2,0,0,0,0,0,0.8,NA
1192,4/16/2021,12:30:00 AM,0,117.6,0,0,0,0,0,1,NA
1193,4/16/2021,12:40:00 AM,0,132,0,0,0,0,0,1,NA
1194,4/16/2021,12:50:00 AM,0,115.5,0,0,0,0,0,1,NA
1195,4/16/2021,1:00:00 AM,0,165.6,0,0.729,3.206,0.774,0.6933,1,NA
1196,4/16/2021,1:10:00 AM,0,112.6,0,0.826,4.044,0.956,0.812,1,NA
1197,4/16/2021,1:20:00 AM,0,103.8,0,0,0,0,0,1,NA
1198,4/16/2021,1:30:00 AM,0,85.6,0,0,0,0,0,1,NA
1199,4/16/2021,1:40:00 AM,0,107.4,0.1,0,0,0,0,0.9,NA
1200,4/16/2021,1:50:00 AM,0,35.7,0,0,0,0,0,0.4,NA
1201,4/16/2021,2:00:00 AM,0,0,0,0,0,0,0,0,NA
1202,4/16/2021,2:10:00 AM,0,0,0,0,0,0,0,0,NA
1203,4/16/2021,2:20:00 AM,0,0,0,0,0,0,0,0,NA
1204,4/16/2021,2:30:00 AM,0,0,0,0,0,0,0,0,NA
1205,4/16/2021,2:40:00 AM,0,0,0,0,0,0,0,0,NA
1206,4/16/2021,2:50:00 AM,0,2,0,0,0,0,0,0,NA
1207,4/16/2021,3:00:00 AM,0,0,0,0,0,0,0,0,NA
1208,4/16/2021,3:10:00 AM,0,3.3,0,0,0,0,0,0,NA
1209,4/16/2021,3:20:00 AM,0,10,0,0,0,0,0,0.1,NA
1210,4/16/2021,3:30:00 AM,0,3,0,0,0,0,0,0,NA
1211,4/16/2021,3:40:00 AM,0,0.4,0,0,0,0,0,0,NA
1212,4/16/2021,3:50:00 AM,0,16.7,0,0,0,0,0,0.2,NA
1213,4/16/2021,4:00:00 AM,0,0,0,0,0,0,0,0,NA
1214,4/16/2021,4:10:00 AM,0,0,0,0,0,0,0,0,NA
1215,4/16/2021,4:20:00 AM,0,0,0,0,0,0,0,0,NA
1216,4/16/2021,4:30:00 AM,0,0,0,0,0,0,0,0,NA
1217,4/16/2021,4:40:00 AM,0,4.2,0,0,0,0,0,0,NA
1218,4/16/2021,4:50:00 AM,0,0,0,0,0,0,0,0,NA
1219,4/16/2021,5:00:00 AM,0,4.2,0,0,0,0,0,0,NA
1220,4/16/2021,5:10:00 AM,0,7.8,0,0,0,0,0,0.1,NA
1221,4/16/2021,5:20:00 AM,0,0,0,0,0,0,0,0,NA
1222,4/16/2021,5:30:00 AM,0,0,0,0,0,0,0,0,NA
1223,4/16/2021,5:40:00 AM,0,6,0,0,0,0,0,0.2,NA
1224,4/16/2021,5:50:00 AM,0,62.3,0,0,0,0,0,0.3,NA
1225,4/16/2021,6:00:00 AM,0,0,0,0,0,0,0,0,NA
1226,4/16/2021,6:10:00 AM,0,28.6,0,0,0,0,0,0.3,NA
1227,4/16/2021,6:20:00 AM,0,21.5,0,0,0,0,0,0.3,NA
1228,4/16/2021,6:30:00 AM,0,14.1,0,0.088,0.4654,0.12848,0.03736,0.2,NA
1229,4/16/2021,6:40:00 AM,0,0.3,0,0,0,0,0,0,NA
1230,4/16/2021,6:50:00 AM,0,96.9,0.1,4.162,6.6659,5.371,3.825,0.8,NA
1231,4/16/2021,7:00:00 AM,0,0,0,0,0,0,0,0,NA
1232,4/16/2021,7:10:00 AM,0,14.9,0,5.152,7.74,7.16,4.863,0.2,NA
1233,4/16/2021,7:20:00 AM,0,38.3,0,8.341,10.042,13.05,6.631,0.3,NA
1234,4/16/2021,7:30:00 AM,0,7.3,0,8.736,11.49,10.552,6.472,0.1,NA
1235,4/16/2021,7:40:00 AM,0,21.7,0,27.305,37.24,26.68,18.552,0.4,NA
1236,4/16/2021,7:50:00 AM,0,5,0,45.663,65.06,42.9,31.321,0,NA
1237,4/16/2021,8:00:00 AM,0,1.5,0,25.272,27.37,17.29,12.89,0,NA
1238,4/16/2021,8:10:00 AM,0,30.4,0,115.474,153.36,98.36,74.01,0.4,NA
1239,4/16/2021,8:20:00 AM,0,17,0,135.008,233.5,132.84,105.44,0.2,NA
1240,4/16/2021,8:30:00 AM,0,31,0,254.333,345,386.3,201,0.4,NA
1241,4/16/2021,8:40:00 AM,0,57.2,0,251.799,287,415.1,183.3,0.7,NA
1242,4/16/2021,8:50:00 AM,0,357.8,0,51.856,75.68,56.367,38.463,1,NA
1243,4/16/2021,9:00:00 AM,0,373.2,0,277.713,506.8,353.69,243.572,1,NA
1244,4/16/2021,9:10:00 AM,0,150.2,0,449.566,663.6,608.1,375.5,1,NA
1245,4/16/2021,9:20:00 AM,0,68.4,0,388.756,616.7,504.21,334.7,1,NA
1246,4/16/2021,9:30:00 AM,0,76.5,0,580.823,981.7,805.3,456.7,1,NA
1247,4/16/2021,9:40:00 AM,0,77.8,0,1181.667,1896.6,1149.8,904,1,NA
1248,4/16/2021,9:50:00 AM,0,48.2,0,491.87,791.3,666.4,408.4,0.9,NA
1249,4/16/2021,10:00:00 AM,0,84.6,0,689.995,1170.6,891.8,569.1,1,NA
1250,4/16/2021,10:10:00 AM,0,96.5,0,3095.394,5365.6,5615.5,2725.8,1,NA
1251,4/16/2021,10:20:00 AM,0,95.8,0,905.281,1380.3,965.8,716,1,NA
1252,4/16/2021,10:30:00 AM,0,141.5,0,1717.2,3640.6,2182.1,1237.7,1,NA
1253,4/16/2021,10:40:00 AM,0,105.9,0,1014.18,2444.6,1208.5,941.4,1,NA
1254,4/16/2021,10:50:00 AM,0,67.9,0,278.359,430.8,348.2,226.4,1,NA
1255,4/16/2021,11:00:00 AM,0,281.1,0,1262.163,5284.33,1462.22,977.85,1,NA
1256,4/16/2021,11:10:00 AM,0,247.7,0,1198.344,6415.8,1441.6,678.6,1,NA
1257,4/16/2021,11:20:00 AM,0,155.4,0,718.05,1139.6,937.6,627.6,1,NA
1258,4/16/2021,11:30:00 AM,0,74.8,0,532.008,855.1,739.8,484.6,1,NA
1259,4/16/2021,11:40:00 AM,0,134.4,0,384.471,636,491.8,344.7,1,NA
1260,4/16/2021,11:50:00 AM,0,271.2,0,231.008,330.22,360.83,208.11,1,NA
1261,4/16/2021,12:00:00 PM,0,318.4,0,65.716,101.73,91.06,57.403,1,NA
1262,4/16/2021,12:10:00 PM,0,414.1,0,118.405,200.36,168.56,109.56,1,NA
1263,4/16/2021,12:20:00 PM,0,531.7,0,321.325,632.85,491.64,328.13,1,NA
1264,4/16/2021,12:30:00 PM,0,559.6,0,2844.781,5377,4490,2865.8,1,NA
1265,4/16/2021,12:40:00 PM,0,123.8,0,1959.418,3730,3159,1942.9,1,NA
1266,4/16/2021,12:50:00 PM,0,556.9,0,817.018,1675,1309.2,861.5,1,NA
1267,4/16/2021,1:00:00 PM,0,610.7,0,138.678,284.7,175.44,130.55,1,NA
1268,4/16/2021,1:10:00 PM,0,538.7,0,86.567,147.54,110.83,74.37,1,NA
1269,4/16/2021,1:20:00 PM,0,501.2,0,1007.348,5135.06,1320.26,606.08,1,NA
1270,4/16/2021,1:30:00 PM,0,388.2,0,1619.187,3799.43,3803.55,1322.04,1,NA
1271,4/16/2021,1:40:00 PM,0,16.1,0,274.003,164.1,114.89,107.7,0.2,NA
1272,4/16/2021,1:50:00 PM,0,38.2,0,913.364,807.54,878.28,639.55,0.5,NA
1273,4/16/2021,2:00:00 PM,0.4,97.33333333,0,408.8516667,217.6,202.9333333,163.9,1,NA
1274,4/16/2021,2:10:00 PM,1,NA,NA,NA,NA,NA,NA,NA,NA
1275,4/16/2021,2:20:00 PM,0.6,488.25,0,603.9,1055.425,803.9,572.8175,1,NA
1276,4/16/2021,2:30:00 PM,0,359.8,0,2354.419,11097,3368,1806.5,1,NA
1277,4/16/2021,2:40:00 PM,0,465,0,1451.231,665.4,946.4,503.76,1,NA
1278,4/16/2021,2:50:00 PM,0,519.7,0,3197.885,18394.76,3752.83,2295.32,1,NA
1279,4/16/2021,3:00:00 PM,0,230.6,0,579.109,1064.69,708.47,519.81,0.8,NA
1280,4/16/2021,3:10:00 PM,0,200.8,0,81.274,143.56,98.6,68.72,1,NA
1281,4/16/2021,3:20:00 PM,0,326.9,0,1336.982,2327.3,1873.12,1221.8,1,NA
1282,4/16/2021,3:30:00 PM,0,366.8,0,2254.478,4478,3420,2233,1,NA
1283,4/16/2021,3:40:00 PM,0,415,0,1800.334,3721.89,2767.98,1774.45,1,NA
1284,4/16/2021,3:50:00 PM,0,163.5,0,81.261,136.7,91.48,64.99,1,NA
1285,4/16/2021,4:00:00 PM,0,140.9,0,44.419,80.48,52.71,36.69,1,NA
1286,4/16/2021,4:10:00 PM,0,187.1,0,39.222,77.35,47.77,34.03,1,NA
1287,4/16/2021,4:20:00 PM,0,175,0,66.664,126.02,82.3,58.7,1,NA
1288,4/16/2021,4:30:00 PM,0,231.1,0,47.117,99.41,60.85,45.94,1,NA
1289,4/16/2021,4:40:00 PM,0,275.9,0,65.203,118.33,77.5,55.35,1,NA
1290,4/16/2021,4:50:00 PM,0,236.4,0,57.785,112,74.52,52.89,1,NA
1291,4/16/2021,5:00:00 PM,0,304.6,0,43.45,92.31,53.66,40.16,1,NA
1292,4/16/2021,5:10:00 PM,0,76.6,0,64.131,132.35,78.45,59.65,1,NA
1293,4/16/2021,5:20:00 PM,0,170.1,0,642.676,1195.28,856.59,596.75,1,NA
1294,4/16/2021,5:30:00 PM,0,44.8,0,51.273,80.9807,86.6477,51.25254,0.4,NA
1295,4/16/2021,5:40:00 PM,0,250.2,0,118.932,143.1,270.6,122.24,1,NA
1296,4/16/2021,5:50:00 PM,0,452.6,0,46.499,69.57,81.63,48.26,1,NA
1297,4/16/2021,6:00:00 PM,0,447.5,0,27.251,31.33,31.52,20.092,1,NA
1298,4/16/2021,6:10:00 PM,0,395.1,0,24.545,34.05,31.2,19.27,1,NA
1299,4/16/2021,6:20:00 PM,0,513.7,0,25.329,42.75,58.71,26.37,1,NA
1300,4/16/2021,6:30:00 PM,0,477.3,0,25.496,50.77,32.64,22.62,1,NA
1301,4/16/2021,6:40:00 PM,0,137,0,16.745,35.625,19.01,14.1074,1,NA
1302,4/16/2021,6:50:00 PM,0,555.2,0,22.847,52.39,27.651,21.123,1,NA
1303,4/16/2021,7:00:00 PM,0,638.2,0,25.059,53.57,33.17,24,1,NA
1304,4/16/2021,7:10:00 PM,0,767.7,0,19.772,41.38,27.13,18.996,1,NA
1305,4/16/2021,7:20:00 PM,0,530.5,0,372.842,445.1,811.3,392.6,1,NA
1306,4/16/2021,7:30:00 PM,0,293.5,0,225.947,267.7,498.7,236.8,1,NA
1307,4/16/2021,7:40:00 PM,0,276.5,0,182.434,232.8,398.4,194.48,1,NA
1308,4/16/2021,7:50:00 PM,0,273.2,0,126.836,164.9,287.02,135.04,1,NA
1309,4/16/2021,8:00:00 PM,0,176.9,0,13.217,19.4459,27.2791,13.76634,1,NA
1310,4/16/2021,8:10:00 PM,0,388.8,0,1.851,6.341,4.3322,4.1224,1,NA
1311,4/16/2021,8:20:00 PM,0,283.9,0,0.828,5.2609,0.9431,0.43834,1,NA
1312,4/16/2021,8:30:00 PM,0,294.3,0,1.093,7.26,1.3014,0.4881,1,NA
1313,4/16/2021,8:40:00 PM,0,306.2,0,1.116,7.462,1.3462,0.5011,1,NA
1314,4/16/2021,8:50:00 PM,0,364.1,0,0.948,6.439,1.0936,0.4172,1,NA
1315,4/16/2021,9:00:00 PM,0,246.9,0,1.561,9.148,1.8148,1.038,1,NA
1316,4/16/2021,9:10:00 PM,0,396.1,0,1.488,8.895,1.6968,0.8104,1,NA
1317,4/16/2021,9:20:00 PM,0,587.7,0,1.198,7.502,1.3951,0.6276,1,NA
1318,4/16/2021,9:30:00 PM,0,447,0,1.729,9.598,2.0622,1.1132,1,NA
1319,4/16/2021,9:40:00 PM,0,888.6,0,2.348,13.807,2.7578,1.3034,1,NA
1320,4/16/2021,9:50:00 PM,0,639.8,0,2.029,11.747,2.446,1.0738,1,NA
1321,4/16/2021,10:00:00 PM,0,509,0,5.813,8.262,5.114,3.1781,1,NA
1322,4/16/2021,10:10:00 PM,0,446.6,0,0,17.55,1.21,52.706,1,NA
1323,4/16/2021,10:20:00 PM,0,388.8,0,0,14.318,24.602,10.785,1,NA
1324,4/16/2021,10:30:00 PM,0,414.3,0,0,23.059,41.9,38.499,1,NA
1325,4/16/2021,10:40:00 PM,0,430.2,0,0,20.8949,18.24,18.226,1,NA
1326,4/16/2021,10:50:00 PM,0,838.7,0,0.631,3.952,0.7897,0.5088,1,NA
1327,4/16/2021,11:00:00 PM,0,467.2,0,0.05,2.8698,0.0816,1.6992,1,NA
1328,4/16/2021,11:10:00 PM,0,580.5,0,0.932,6.404,1.0247,0.39942,1,NA
1329,4/16/2021,11:20:00 PM,0,466.2,0,1.304,2.434,0.408,0.2619,1,NA
1330,4/16/2021,11:30:00 PM,0,659.6,0,4.576,2.766,3.91,2.192,1,NA
1331,4/16/2021,11:40:00 PM,0,614.2,0,0,0.9903,0.931,0,1,NA
1332,4/16/2021,11:50:00 PM,0,640.2,0,0,0.478,0,0,1,NA
1333,4/17/2021,12:00:00 AM,0,867.3,0,0,0.5565,0.931,0,1,NA
1334,4/17/2021,12:10:00 AM,0,373.2,0,10.754,6.3358,9.803,5.311,1,NA
1335,4/17/2021,12:20:00 AM,0,142.3,0,0,2.6307,2.544,39.679,0.9,NA
1336,4/17/2021,12:30:00 AM,0,375.2,0,0,1.0072,0.0816,0,1,NA
1337,4/17/2021,12:40:00 AM,0,386.6,0,2.662,7.7117,13.0483,6.73634,1,NA
1338,4/17/2021,12:50:00 AM,0,704.2,0,3.747,4.5068,9.64104,3.61406,1,NA
1339,4/17/2021,1:00:00 AM,0,308.3,0,1.957,2.1806,1.6776,1.402,1,NA
1340,4/17/2021,1:10:00 AM,0,553.9,0,4.894,2.1297,4.93,2.132,1,NA
1341,4/17/2021,1:20:00 AM,0,598.8,0,0.979,4.0904,5.93,3.225,1,NA
1342,4/17/2021,1:30:00 AM,0,216.1,0,0,1.5787,1.573,1.182,1,NA
1343,4/17/2021,1:40:00 AM,0,490.4,0,0,1.5589,4.552,1.683,1,NA
1344,4/17/2021,1:50:00 AM,0,636.4,0,1.058,1.5029,0.2413,0.3515,1,NA
1345,4/17/2021,2:00:00 AM,0,240.3,0,0,5.972,9.28,6.222,1,NA
1346,4/17/2021,2:10:00 AM,0,274.9,0,0,0.2327,0,0,1,NA
1347,4/17/2021,2:20:00 AM,0,103.3,0,0,0,0,0,0.7,NA
1348,4/17/2021,2:30:00 AM,0,0,0,0,0,0,0,0,NA
1349,4/17/2021,2:40:00 AM,0,0,0,0,0,0,0,0,NA
1350,4/17/2021,2:50:00 AM,0,0,0,0,0,0,0,0,NA
1351,4/17/2021,3:00:00 AM,0,0,0,0,0,0,0,0,NA
1352,4/17/2021,3:10:00 AM,0,0,0,0,0,0,0,0,NA
1353,4/17/2021,3:20:00 AM,0,0,0,0,0,0,0,0,NA
1354,4/17/2021,3:30:00 AM,0,0,0,0,0,0,0,0,NA
1355,4/17/2021,3:40:00 AM,0,1,0,0,0,0,0,0,NA
1356,4/17/2021,3:50:00 AM,0,0,0,0,0,0,0,0,NA
1357,4/17/2021,4:00:00 AM,0,0,0,0,0,0,0,0,NA
1358,4/17/2021,4:10:00 AM,0,0,0,0,0,0,0,0,NA
1359,4/17/2021,4:20:00 AM,0,13.1,0,0,0,0,0,0.2,NA
1360,4/17/2021,4:30:00 AM,0,0,0,0,0,0,0,0,NA
1361,4/17/2021,4:40:00 AM,0,2.5,0,0,0,0,0,0,NA
1362,4/17/2021,4:50:00 AM,0,0,0,0,0,0,0,0,NA
1363,4/17/2021,5:00:00 AM,0,0.8,0,0,0,0,0,0,NA
1364,4/17/2021,5:10:00 AM,0,0,0,0,0,0,0,0,NA
1365,4/17/2021,5:20:00 AM,0,0,0,0,0,0,0,0,NA
1366,4/17/2021,5:30:00 AM,0,3.8,0,0,0,0,0,0,NA
1367,4/17/2021,5:40:00 AM,0,0,0,0,0,0,0,0,NA
1368,4/17/2021,5:50:00 AM,0,0,0,0,0,0,0,0,NA
1369,4/17/2021,6:00:00 AM,0,0,0,0.18,0.3623,0.26862,0.13254,0,NA
1370,4/17/2021,6:10:00 AM,0,0,0,0.85,1.3627,1.4926,0.7421,0,NA
1371,4/17/2021,6:20:00 AM,0,1.4,0,2.025,3.109,3.54,2.143,0,NA
1372,4/17/2021,6:30:00 AM,0,27.3,0,1.216,1.916,2.689,1.286,0.4,NA
1373,4/17/2021,6:40:00 AM,0,0,0,0,0,0,0,0,NA
1374,4/17/2021,6:50:00 AM,0,0,0,0,0,0,0,0,NA
1375,4/17/2021,7:00:00 AM,0,0,0,0,0,0,0,0,NA
1376,4/17/2021,7:10:00 AM,0,11.7,0.1,3.709,6.619,4.941,3.476,0.1,NA
1377,4/17/2021,7:20:00 AM,0,26.6,0,1.235,2.17,1.704,1.135,0.2,NA
1378,4/17/2021,7:30:00 AM,0,0,0,0,0,0,0,0,NA
1379,4/17/2021,7:40:00 AM,0,0,0,0,0,0,0,0,NA
1380,4/17/2021,7:50:00 AM,0,0,0,0,0,0,0,0,NA
1381,4/17/2021,8:00:00 AM,0,0,0,0,0,0,0,0,NA
1382,4/17/2021,8:10:00 AM,0,19.4,0,0,0,0,0,0.2,NA
1383,4/17/2021,8:20:00 AM,0,98.5,0,6.249,9.8454,13.45324,5.60436,0.5,NA
1384,4/17/2021,8:30:00 AM,0,1,0,0.07,0.709,0.0604,0.0306,0,NA
1385,4/17/2021,8:40:00 AM,0,11.2,0,0.042,0.4254,0.03624,0.01836,0.2,NA
1386,4/17/2021,8:50:00 AM,0,31.9,0,0.021,0.2836,0.02416,0.00918,0.3,NA
1387,4/17/2021,9:00:00 AM,0,5,0,0.979,0.142,0,0.123,0.1,NA
1388,4/17/2021,9:10:00 AM,0,165.7,0,19.537,41.663,31.296,19.154,0.9,NA
1389,4/17/2021,9:20:00 AM,0,141.9,0,45.24,92.279,57.1014,42.5609,1,NA
1390,4/17/2021,9:30:00 AM,0,417.8,0,44.261,94.069,61.1753,38.1323,1,NA
1391,4/17/2021,9:40:00 AM,0,258.8,0,5.919,55.354,5.1376,2.491,1,NA
1392,4/17/2021,9:50:00 AM,0,315.1,0,15.524,145.06,13.513,6.525,1,NA
1393,4/17/2021,10:00:00 AM,0,170.5,0,6.221,58.111,5.4206,2.615,1,NA
1394,4/17/2021,10:10:00 AM,0,81.2,0,8.478,79.81,7.301,3.563,1,NA
1395,4/17/2021,10:20:00 AM,0,174.9,0,1.347,12.709,1.1613,0.56588,1,NA
1396,4/17/2021,10:30:00 AM,0,214.1,0,0.559,5.248,0.4827,0.2352,1,NA
1397,4/17/2021,10:40:00 AM,0,66.5,0,0.318,3.0519,0.27034,0.13397,1,NA
1398,4/17/2021,10:50:00 AM,0,191.1,0,0.273,2.627,0.2291,0.11454,1,NA
1399,4/17/2021,11:00:00 AM,0,151.5,0,0.317,1.8249,0.28704,0.21157,1,NA
1400,4/17/2021,11:10:00 AM,0,141.6,0,0.444,4.115,0.3823,0.1866,1,NA
1401,4/17/2021,11:20:00 AM,0,114.3,0,0.334,3.1999,0.2877,0.13993,1,NA
1402,4/17/2021,11:30:00 AM,0,114.4,0,0.617,4.815,0.5781,0.30969,1,NA
1403,4/17/2021,11:40:00 AM,0,134.7,0,1.71,4.5978,1.99378,1.46665,1,NA
1404,4/17/2021,11:50:00 AM,0,440.5,0,7.182,67.355,6.2112,3.0198,1,NA
1405,4/17/2021,12:00:00 PM,0,177,0,11.019,102.95,9.59,4.636,1,NA
1406,4/17/2021,12:10:00 PM,0,613.8,0,65.458,95.785,70.8661,47.849,1,NA
1407,4/17/2021,12:20:00 PM,0,132.6,0,83.578,385.721,104.0418,60.4773,0.7,NA
1408,4/17/2021,12:30:00 PM,0,373.2,0,41.541,92.79,53.6,39.844,1,NA
1409,4/17/2021,12:40:00 PM,0,185.6,0,146.088,216.26,249.306,148.788,1,NA
1410,4/17/2021,12:50:00 PM,0,66,0,385.571,447.4,867.1,408.8,1,NA
1411,4/17/2021,1:00:00 PM,0,61.9,0,332.751,404.3,677.4,352.2,1,NA
